sample_id,dark_frac,vert_strokes_count,horiz_strokes_count,aspect_ratio,compactness,num_contours,cc_count,col_peaks,row_peaks,vertical_intensity_variance,gap_depth_index,intensity_fluctuation_ratio,column_intensity_entropy,frequency_white,average_peak_width,contour_count,avg_contour_area,contour_solidity,contour_extent,contour_perimeter_ratio,hull_area_ratio,contour_complexity,aspect_ratio_mean,aspect_ratio_std,aspect_ratio_range,width_variation,height_variation,char_count_estimate,canny_edge_density,sobel_edge_density,sobel_mean_magnitude,sobel_std_magnitude,edge_direction_ratio,high_freq_ratio,hole_count,avg_cc_area,cc_area_std,avg_eccentricity,avg_euler_number,stroke_density,hog_mean,hog_std,hog_max,hog_energy,hog_feature_count,fourier_energy,fourier_symmetry,fourier_complexity
cell_r6_c18_blob_1_word_6,0.0075,1,1,0.05882352941176471,0.5668449197860963,1,1,1,1,68.43063354492188,0.7200298309326172,0.0028828856844134053,0.0,0.925,0.0475,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01234375,0.04078125,12.04838537869766,68.5387721276533,1.1194029835643438,0.21241176,4,6352.0,0.0,0.9871393316896145,-5.0,0.9925,0.017634014301516936,0.0657165973561481,0.4142146310258689,11.999999996958461,2592,0,0,0
cell_r6_c1_blob_1_word_1,0.02015625,1,1,0.05882352941176471,0.552494415487714,1,1,12,0,153.71401977539062,0.3630680739879608,0.01242564818759182,0.0,0.68,0.05571428571428571,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0434375,0.13796875,41.943650576576445,119.85503817658255,1.0591381121519379,0.21158902,2,6271.0,0.0,0.9871077475883031,-19.0,0.97984375,0.056313708770541586,0.10352610824989618,0.9999999987499999,35.99999998956384,2592,0,0,0
cell_r6_c1_blob_1_word_2,0.02046875,1,1,0.058823529411764705,0.5617977528089888,1,1,16,0,149.61082458496094,0.3167458176612854,0.012036729521644252,0.0,0.635,0.062142857142857146,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.048125,0.15234375,42.871180398784894,115.92302949032536,0.9377187538211975,0.21841572,4,6269.0,0.0,0.9871059190762185,-20.0,0.97953125,0.06185250226071264,0.11125633312676454,0.9999999987499999,41.99999998191138,2592,0,0,0
cell_r6_c1_blob_1_word_3,0.025625,1,2,0.0625,0.6808035714285714,1,2,8,1,208.9912567138672,0.23695720732212067,0.00914556190714382,0.0,0.78,0.08333333333333334,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.03453125,0.109375,35.21247211723459,116.68575826720661,1.0399829006372263,0.20458566,8,3118.0,3110.0,0.9407874382603806,-4.5,0.974375,0.03945456358327088,0.09814076121220963,0.9999999987499999,28.999999984240752,2592,0,0,0
cell_r6_c1_blob_1_word_4,0.011875,1,1,0.05555555555555556,0.625,1,1,3,1,138.4539794921875,0.6912376284599304,0.00722358001932096,0.0,0.915,0.03833333333333334,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.016875,0.0634375,20.022567361099412,91.65848253855307,1.7602046310362591,0.1789647,3,6324.0,0.0,0.9871457615348422,-4.0,0.988125,0.023003844861509932,0.08009536542483764,0.8048353520527133,17.999999990944204,2592,0,0,0
cell_r6_c4_blob_1_word_1,0.0040625,1,1,0.07142857142857142,0.6632653061224489,1,1,5,1,63.197208404541016,0.20595446228981018,0.0032472338196850225,0.0,0.865,0.0775,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.019375,0.06375,15.04267823434404,67.79373371881793,0.8322539442782655,0.18083788,1,6374.0,0.0,0.987130630907094,-5.0,0.9959375,0.026304617704589656,0.07907282421843374,0.5385637382988405,17.999999994866513,2592,0,0,0
cell_r6_c5_blob_1_word_1,0.0021875,1,1,0.04761904761904762,0.3246753246753247,1,1,2,2,23.801931381225586,0.022633742541074753,0.0018908777728697296,0.0,0.98,0.03,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.009375,0.03515625,5.933309383236528,44.68154920952045,1.337889442933421,0.13969631,3,6386.0,0.0,0.9871314221005438,0.0,0.9978125,0.014299319937644496,0.06936109532242678,0.9999999987499999,12.999999990255272,2592,0,0,0
cell_r6_c6_blob_1_word_1,0.00359375,1,1,0.0625,0.5578703703703703,1,1,2,1,51.580013275146484,0.8341563940048218,0.004066521824717009,0.0,0.93,0.03333333333333333,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01265625,0.05046875,12.04713591602222,63.336454875694514,1.3463995333389092,0.17054771,1,6377.0,0.0,0.9871318332738163,-6.0,0.99640625,0.02147956798175636,0.08051752976444079,0.9999999987499999,17.999999988610895,2592,0,0,0
cell_r6_c6_blob_1_word_2,0.008125,1,1,0.05555555555555555,0.645679012345679,1,1,7,1,125.05630493164062,0.24307329952716827,0.005957230681341812,0.0,0.81,0.105,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0303125,0.09578125,23.347183883446043,83.35916419154259,1.0636760818004578,0.19375889,6,6348.0,0.0,0.9871316214701548,-10.0,0.991875,0.03364310765259279,0.09015209683032341,0.9048756638540381,23.999999990069256,2592,0,0,0
cell_r6_c7_blob_1_word_1,0.004375,1,1,0.0625,0.5,1,1,1,1,44.26594543457031,0.8289124369621277,0.003429286170512096,0.0,0.955,0.0325,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.006875,0.0303125,9.634609692885329,66.5476843779388,1.6405618326483058,0.16317226,3,6372.0,0.0,0.9871357738969866,-2.0,0.995625,0.015773750309346732,0.06618775135156538,0.603858938982053,11.999999995253091,2592,0,0,0
cell_r6_c7_blob_1_word_2,0.00140625,1,1,0.05612244897959184,0.538961038961039,1,1,0,1,16.59210968017578,-0.15029719784953433,0.0013167989418535057,0.0,0.98,0.03,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0040625,0.019375,4.599041253939517,40.79801704181911,1.080819199010547,0.16800392,1,6391.0,0.0,0.9871330610786003,-1.0,0.99859375,0.011867088553783522,0.06699852114229886,0.9999999987499999,11.99999999058787,2592,0,0,0
cell_r6_c7_blob_1_word_3,0.00734375,1,1,0.07142857142857142,0.7445054945054945,1,1,4,2,80.76497650146484,0.25177305936813354,0.003905695444955403,0.0,0.895,0.115,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01671875,0.0528125,14.372571120379684,70.05041362754132,1.1617602756672063,0.18156335,3,6353.0,0.0,0.9871389032029072,-9.0,0.99265625,0.021636163193473067,0.08047559184157968,0.9999999987499999,17.99999998844663,2592,0,0,0
cell_r6_c7_blob_1_word_4,0.00390625,1,1,0.05882352941176471,0.5935828877005348,1,1,2,1,58.51243591308594,0.32942095398902893,0.002645016249789385,0.0,0.92,0.09,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01390625,0.0434375,10.520546338466328,58.83951673612033,1.2691342177742726,0.1828125,4,6375.0,0.0,0.9871340699400958,-4.0,0.99609375,0.017339649250559024,0.0714182828727091,0.9999999987499999,13.999999991491684,2592,0,0,0
cell_r6_c8_blob_1_word_1,0.00765625,1,2,0.08333333333333333,0.7083333333333334,1,1,6,1,62.1744270324707,0.32128310203552246,0.0038406705996129613,0.0,0.87,0.05333333333333333,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0146875,0.05453125,14.471281552487344,69.5563764886343,0.8786552086739319,0.18651186,4,6351.0,0.0,0.9871413943403736,-6.0,0.99234375,0.024095336704442624,0.07977380015409126,0.643416784232113,17.99999999347051,2592,0,0,0
cell_r6_c9_blob_1_word_1,0.00203125,1,1,0.046875,0.6041666666666666,1,1,0,1,29.876733779907227,-0.1981132075481043,0.001668711831294692,0.0,0.965,0.045,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00640625,0.0246875,5.32868879298342,40.88182757347735,1.0231224535016723,0.15313247,3,6387.0,0.0,0.9871314147697071,-2.0,0.99796875,0.013481009377539101,0.06373452395564667,0.9999999987499999,10.999999992732988,2592,0,0,0
cell_r7_c0_blob_1_word_1,0.00015625,1,1,0.08264462809917356,0.5272727272727272,1,1,0,1,6.252861976623535,-0.0880856760378606,0.0008149829874647798,0.0,0.98,0.03,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.003125,0.0146875,3.030348820740377,31.252881643532287,0.7731092401130838,0.14486818,1,6399.0,0.0,0.9871294031699817,0.0,0.99984375,0.010299941682049778,0.06725727340807823,0.9999999987499999,11.999999987851254,2592,0,0,0
cell_r7_c0_blob_1_word_2,0.00078125,1,1,0.1,0.54375,1,1,2,1,8.621406555175781,0.026466377079486847,0.0009123953412545109,0.0,0.98,0.03,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00625,0.02,3.851837314304157,32.67832193219435,0.6135201452615417,0.14571595,2,6395.0,0.0,0.9871296651582844,0.0,0.99921875,0.013411531538306976,0.06670652478565837,0.6811945575025117,11.99999999365745,2592,0,0,0
cell_r7_c10_blob_1_word_1,0.00453125,1,1,0.06666666666666667,0.674074074074074,1,1,1,1,59.592472076416016,0.7532299757003784,0.003380760579911801,0.0,0.945,0.0375,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0096875,0.0371875,9.56581749134778,58.376307357713415,1.2019911354972828,0.16992746,2,6371.0,0.0,0.9871380246026265,-2.0,0.99546875,0.016432420709910165,0.06602730630436755,0.51599771572672,11.999999996289889,2592,0,0,0
cell_r7_c10_blob_1_word_2,0.01375,2,1,0.05263157894736842,0.5692007797270955,1,2,3,1,142.85629272460938,0.4555278718471527,0.0062372189198857215,0.0,0.895,0.0625,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0159375,0.05484375,19.185845811206686,91.83889192770458,1.358214009439173,0.2062371,2,3156.0,3143.0,0.9591853059483135,-1.0,0.98625,0.02224650934424291,0.08030901109297937,0.9999999987499999,17.999999990387117,2592,0,0,0
cell_r7_c10_blob_1_word_3,0.0190625,1,1,0.04761904761904762,0.5817805383022774,1,1,6,3,210.78277587890625,0.35495245456695557,0.009529961288923763,0.0,0.825,0.045,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.03296875,0.10875,34.80793163343074,119.43732831657955,0.8816348191585414,0.2256087,5,6278.0,0.0,0.9871665558138387,-11.0,0.9809375,0.03566974311341169,0.08936961834033648,0.8031876550865915,23.99999999174429,2592,0,0,0
cell_r7_c11_blob_1_word_1,0.003125,1,1,0.0625,0.6354166666666666,1,1,1,1,45.79115295410156,0.6118754148483276,0.00277100125645566,0.0,0.945,0.0375,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01109375,0.0359375,8.40621861667531,51.679872664013615,1.2296456383475038,0.16962239,3,6380.0,0.0,0.9871358590355327,-3.0,0.996875,0.0161918450045966,0.06608671412177437,0.5599216552396206,11.9999999959471,2592,0,0,0
cell_r7_c11_blob_1_word_2,0.0059375,1,2,0.0625,0.6580882352941176,1,1,2,1,69.60466003417969,0.16257339715957642,0.003886580590759713,0.0,0.935,0.0425,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01015625,0.03625,10.613183984897551,65.6868209818584,1.6240163546707653,0.18047455,3,6362.0,0.0,0.9871366507130156,-3.0,0.9940625,0.016046305489007148,0.06612220283762661,0.5170019963142407,11.999999995638051,2592,0,0,0
cell_r7_c11_blob_1_word_3,0.0040625,1,1,0.046875,0.578125,1,1,1,1,42.94533157348633,0.31894803047180176,0.0024304226518328674,0.0,0.97,0.04,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00609375,0.021875,6.685580096495202,52.41102478270528,2.040358215248725,0.1612212,3,6374.0,0.0,0.9871339998782492,-1.0,0.9959375,0.012276892649735614,0.06692464070082922,0.9999999987499999,11.999999990768824,2592,0,0,0
cell_r7_c11_blob_1_word_4,0.00546875,1,1,0.058823529411764705,0.6928104575163399,1,1,2,1,74.53300476074219,0.44147035479545593,0.0032915072452881764,0.0,0.935,0.0425,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01125,0.04125,11.681454934680003,68.73749330321147,1.1426901619957703,0.17402212,2,6365.0,0.0,0.9871387407002379,-2.0,0.99453125,0.016315708620582754,0.06605624331110253,0.48166569471345144,11.999999996209738,2592,0,0,0
cell_r7_c11_blob_1_word_5,0.00890625,1,1,0.05555555555555556,0.6150793650793651,1,1,2,1,92.03791046142578,0.6325224041938782,0.004729951489208473,0.0,0.91,0.04,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01734375,0.06140625,17.475871591988913,82.17053630773208,1.119150318015457,0.19045587,2,6343.0,0.0,0.9871407716735116,-5.0,0.99109375,0.024229190254810847,0.079733247652517,0.6884874323192903,17.999999992682746,2592,0,0,0
cell_r7_c12_blob_1_word_1,0.010625,1,2,0.06666666666666667,0.63125,1,1,5,1,109.0094985961914,0.2897859811782837,0.00636278499659915,0.0,0.88,0.05,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01953125,0.05828125,20.107051564546957,93.77121547884856,1.0585760509366584,0.19705495,3,6332.0,0.0,0.9871381413208047,-8.0,0.989375,0.025391740783311058,0.07937067432143818,0.5749583861967954,17.999999994303366,2592,0,0,0
cell_r7_c13_blob_1_word_1,0.0015625,1,1,0.05102040816326531,0.5785714285714286,1,1,0,1,22.144819259643555,-0.19882005899798852,0.0016716214170269454,0.0,0.98,0.03,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00375,0.0184375,3.9872357987788587,36.549034880348565,1.777063226712036,0.10919582,3,6390.0,0.0,0.9871303274057256,0.0,0.9984375,0.010630734906742252,0.0579586895665222,0.5129207463361324,8.999999996639978,2592,0,0,0
cell_r7_c14_blob_1_word_1,0.00859375,1,1,0.05555555555555556,0.5906432748538012,1,1,2,1,85.28457641601562,0.13963037729263306,0.003111475004487179,0.0,0.925,0.085,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01203125,0.03859375,12.280284254328697,70.96633616464138,1.179676835391641,0.21476431,3,6345.0,0.0,0.9871453717306229,-5.0,0.99140625,0.016568362313002044,0.06599332540783534,0.581396817678162,11.99999999608536,2592,0,0,0
cell_r7_c14_blob_1_word_2,0.00546875,1,1,0.058823529411764705,0.6209150326797386,1,1,2,2,63.39738464355469,0.4802631735801697,0.003165156061116025,0.0,0.905,0.0575,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01515625,0.05578125,13.967975490888671,68.57562457379396,0.894267557353809,0.18035312,3,6365.0,0.0,0.9871425019798545,-6.0,0.99453125,0.020389218096011057,0.07587568311321091,0.9999999987499999,15.999999990384367,2592,0,0,0
cell_r7_c14_blob_1_word_3,0.01109375,1,1,0.05555555555555556,0.6313131313131313,1,1,7,1,123.86283111572266,0.4007095694541931,0.007311814654208273,0.0,0.84,0.06333333333333332,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.029375,0.09140625,25.232445071495636,91.70514552474117,1.2298329347069938,0.20535456,2,6329.0,0.0,0.9871424200666837,-10.0,0.98890625,0.03298796328157305,0.09039387995756426,0.9999999987499999,23.999999989605275,2592,0,0,0
cell_r7_c15_blob_1_word_1,0.00671875,1,1,0.0625,0.609375,1,1,2,2,67.6667709350586,0.34638550877571106,0.0031548583698437064,0.0,0.93,0.08,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01171875,0.0371875,11.703170167964169,68.52997652866718,0.9918668497991976,0.19106303,1,6357.0,0.0,0.9871382795840213,-5.0,0.99328125,0.01729681008305446,0.06580615464633101,0.4430492002289025,11.999999996776737,2592,0,0,0
cell_r7_c15_blob_1_word_2,0.00890625,1,1,0.0625,0.6111111111111112,1,1,3,1,82.10972595214844,0.49988070130348206,0.004559020714661458,0.0,0.91,0.055,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01578125,0.05171875,16.09804319273086,80.11728827391109,1.0695087437556494,0.19107234,4,6343.0,0.0,0.9871451784398201,-5.0,0.99109375,0.02199502608229036,0.08037825121179029,0.9999999987499999,17.999999989066573,2592,0,0,0
cell_r7_c15_blob_1_word_3,0.01703125,1,1,0.05555555555555556,0.5839243498817966,1,1,4,2,163.7593231201172,0.5816802382469177,0.007515283119574938,0.0,0.825,0.05375,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02875,0.0921875,30.250314046455948,110.85339586630076,0.8480942038004491,0.22092962,3,6291.0,0.0,0.9871524459738551,-12.0,0.98296875,0.03469020283483058,0.0897543819712961,0.9999999987499999,23.99999999095846,2592,0,0,0
cell_r7_c16_blob_1_word_1,0.0025,1,1,0.034999999999999996,0.3964285714285714,1,1,2,2,26.525087356567383,0.0887681096792221,0.0016137903058671336,0.0,0.97,0.04,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0059375,0.02703125,6.319262527400051,48.77992077801888,0.9865165071961597,0.18341336,2,6384.0,0.0,0.9871338912641857,-2.0,0.9975,0.014075373709797268,0.06360590392336897,0.5773502689490632,10.999999996074337,2592,0,0,0
cell_r7_c17_blob_1_word_1,0.004375,1,1,0.046875,0.4739583333333333,1,1,0,1,48.39455032348633,-0.31117922245684104,0.002396196918925567,0.0,0.97,0.04,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00390625,0.01890625,6.692001008435484,61.161713902596766,1.5257827697830486,0.15467954,2,6372.0,0.0,0.9871337223711082,0.0,0.995625,0.011530843004364992,0.06705720905299123,0.9999999987499999,11.999999991545547,2592,0,0,0
cell_r7_c17_blob_1_word_2,0.00734375,1,1,0.0625,0.6907894736842105,1,1,3,1,80.50471496582031,0.2745874524116516,0.00363713846862232,0.0,0.935,0.0425,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.013125,0.04015625,12.29807194906822,70.99374920607829,1.1125992886765599,0.20376578,3,6353.0,0.0,0.9871332995745398,-2.0,0.99265625,0.017188121561852808,0.06583462694925331,0.43248881960683483,11.999999996741208,2592,0,0,0
cell_r7_c17_blob_1_word_3,0.01046875,1,2,0.052631578947368425,0.6174089068825911,1,1,3,2,149.97328186035156,0.4080926477909088,0.006712758748459164,0.0,0.91,0.055,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0171875,0.0578125,18.68164350338683,91.2144619619738,1.6304004574360262,0.18961443,4,6333.0,0.0,0.9871419336333759,-4.0,0.98953125,0.021089313946819534,0.08062062563181084,0.9999999987499999,17.999999988511398,2592,0,0,0
cell_r7_c17_blob_1_word_4,0.00953125,1,1,0.0588235294117647,0.5914149443561209,1,1,3,0,106.29220581054688,0.5416430830955505,0.005819231370170722,0.0,0.88,0.04,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0209375,0.075,19.732233313085466,84.40780973036773,1.106872202482479,0.20665641,2,6339.0,0.0,0.9871375426873579,-3.0,0.99046875,0.027499516117740017,0.07866524681243835,0.3894533911492332,17.999999995664208,2592,0,0,0
cell_r7_c18_blob_1_word_1,0.0121875,2,1,0.06666666666666667,0.6688888888888889,1,1,3,1,114.23734283447266,0.4242846965789795,0.004264651317370624,0.0,0.895,0.0625,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01734375,0.06,21.036262775833393,96.81591758810163,0.741239176120739,0.21769914,1,6322.0,0.0,0.987149654677175,-8.0,0.9878125,0.024551631571081534,0.07963455172879898,0.7071067807446058,17.99999999327231,2592,0,0,0
cell_r7_c18_blob_1_word_2,0.00875,1,1,0.07142857142857142,0.7275132275132276,1,1,3,2,91.70486450195312,0.19840694963932037,0.003150688331466272,0.0,0.895,0.115,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01515625,0.0528125,16.1692949713282,80.52293244865204,0.7943306822399906,0.20176914,2,6344.0,0.0,0.9871455409651564,-8.0,0.99125,0.022843941887697856,0.08014111778207827,0.9999999987499999,17.999999989333958,2592,0,0,0
cell_r7_c18_blob_1_word_3,0.00625,1,1,0.0625,0.6151315789473685,1,1,1,2,72.86111450195312,0.5954838991165161,0.0030846648019534394,0.0,0.935,0.075,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00953125,0.03609375,11.244484394453885,67.66838032421703,0.9087813683180881,0.19318677,1,6360.0,0.0,0.9871403885209462,-4.0,0.99375,0.01741121370586385,0.06577597787698489,0.41927889565816945,11.999999996773575,2592,0,0,0
cell_r7_c18_blob_1_word_4,0.0103125,1,1,0.05555555555555556,0.5648148148148148,1,1,3,2,99.74652099609375,0.449006587266922,0.0044413191694710735,0.0,0.905,0.04166666666666667,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01796875,0.0596875,20.23694438415989,96.02331335145867,0.7897695206981071,0.21600896,2,6334.0,0.0,0.9871446702697687,-7.0,0.9896875,0.024061140414171688,0.07978412099959684,0.7023144814395343,17.999999992909196,2592,0,0,0
cell_r7_c1_blob_1_word_1,0.02671875,1,2,0.06666666666666667,0.642570281124498,1,1,16,1,178.07054138183594,0.31621119379997253,0.014445152330595644,0.0,0.67,0.05125,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.04875,0.1478125,45.781286485763374,126.7141149703081,0.9677312110611767,0.21098039,1,6229.0,0.0,0.9871216428875739,-17.0,0.97328125,0.05675411389849785,0.10328533023206353,0.44718058642880687,35.99999999134582,2592,0,0,0
cell_r7_c1_blob_1_word_2,0.01328125,1,1,0.07692307692307693,0.6481178396072013,1,1,8,0,93.47598266601562,0.3146694302558899,0.0065283620287774615,0.0,0.82,0.055,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0203125,0.07484375,22.450132928577137,92.8437715007809,0.8886341159846795,0.2026517,4,6315.0,0.0,0.9871425445592998,-9.0,0.98671875,0.03219634445537567,0.09067885453355178,0.6617130125298769,23.999999991049783,2592,0,0,0
cell_r7_c1_blob_1_word_3,0.0103125,1,1,0.0625,0.6625,1,1,4,1,100.88262939453125,0.35285547375679016,0.005715752045362329,0.0,0.905,0.0575,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01296875,0.04953125,15.750841556190448,81.23639726299895,1.3572289594126676,0.20041601,1,6334.0,0.0,0.9871351394712571,-3.0,0.9896875,0.020860371797523182,0.08068016687997971,0.9999999987499999,17.999999986697418,2592,0,0,0
cell_r7_c1_blob_1_word_4,0.0075,1,1,0.0625,0.6363636363636364,1,1,5,2,100.5132064819336,0.22044765949249268,0.0059613497569454285,0.0,0.9,0.04166666666666667,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01953125,0.0671875,18.067051879963937,80.29881933357858,1.2018925449256324,0.17828427,3,6352.0,0.0,0.987137844738568,-5.0,0.9925,0.024812581272161575,0.07955363129694072,0.5898369155664026,17.999999993449403,2592,0,0,0
cell_r7_c4_blob_1_word_1,0.00515625,1,1,0.045454545454545456,0.41245791245791247,1,1,7,2,60.701072692871094,0.18354511260986328,0.0033696123581790963,0.0,0.88,0.07,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02609375,0.1,17.843608662184582,69.06810048720618,0.7610062887122286,0.18646792,3,6367.0,0.0,0.9871351469545518,-4.0,0.99484375,0.03185486440338328,0.08644606371320279,0.8831639727383507,21.99999999138781,2592,0,0,0
cell_r7_c5_blob_1_word_1,0.00390625,1,1,0.04444444444444444,0.7133333333333334,1,1,1,1,38.96747970581055,0.42186403274536133,0.0025204291289684095,0.0,0.97,0.04,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00625,0.02234375,6.592589803787575,51.1715949983875,2.17659520567659,0.14956027,2,6375.0,0.0,0.9871311005612046,-1.0,0.99609375,0.011207940527255482,0.05784984260980694,0.5325074373975218,8.999999996422284,2592,0,0,0
cell_r7_c6_blob_1_word_1,0.0015625,1,1,0.0390625,0.55625,1,1,0,1,22.84980010986328,-0.1888255082647422,0.0016013994402716521,0.0,0.975,0.035,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0040625,0.02,4.7472288103163125,41.73039292437231,1.3796037536007977,0.15629792,2,6390.0,0.0,0.9871307812751191,-2.0,0.9984375,0.010998116517080802,0.06714663847445172,0.9999999987499999,11.999999988886483,2592,0,0,0
cell_r7_c6_blob_1_word_2,0.0015625,1,1,0.04296875,0.5113636363636364,1,1,0,1,16.734310150146484,-0.14802259887072552,0.001299422436472344,0.0,0.975,0.035,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0053125,0.0209375,4.408880674726351,38.00446383250295,1.1283807270913309,0.16167933,2,6390.0,0.0,0.9871307770770547,-1.0,0.9984375,0.011351793393224813,0.06414798472187168,0.9999999987499999,10.999999991254894,2592,0,0,0
