filename,r,c,x_min,y_min,x_max,y_max,width,height
cell_r17_c17.png,17,17,920,300,986,318,66,18
cell_r17_c18.png,17,18,986,301,1051,318,65,17
cell_r17_c0.png,17,0,1,299,16,316,15,17
cell_r17_c1.png,17,1,16,299,228,316,212,17
cell_r17_c2.png,17,2,228,299,279,316,51,17
cell_r17_c3.png,17,3,279,300,323,317,44,17
cell_r17_c4.png,17,4,323,300,359,317,36,17
cell_r17_c5.png,17,5,359,299,391,317,32,18
cell_r17_c6.png,17,6,391,299,446,316,55,17
cell_r17_c7.png,17,7,446,300,502,317,56,17
cell_r17_c8.png,17,8,502,300,538,317,36,17
cell_r17_c9.png,17,9,538,300,570,317,32,17
cell_r17_c10.png,17,10,570,300,627,318,57,18
cell_r17_c11.png,17,11,627,300,698,318,71,18
cell_r17_c12.png,17,12,698,300,735,317,37,17
cell_r17_c13.png,17,13,735,300,767,318,32,18
cell_r17_c14.png,17,14,767,300,823,318,56,18
cell_r17_c15.png,17,15,823,300,888,318,65,18
cell_r17_c16.png,17,16,887,300,920,318,33,18
cell_r17_c17.png,17,17,920,300,986,318,66,18
cell_r17_c18.png,17,18,986,301,1051,318,65,17
cell_r17_c0.png,17,0,1,299,16,316,15,17
cell_r17_c1.png,17,1,16,299,228,316,212,17
cell_r17_c2.png,17,2,228,299,279,316,51,17
cell_r17_c3.png,17,3,279,300,323,317,44,17
cell_r17_c4.png,17,4,323,300,359,317,36,17
cell_r17_c5.png,17,5,359,299,391,317,32,18
cell_r17_c6.png,17,6,391,299,446,316,55,17
cell_r17_c7.png,17,7,446,300,502,317,56,17
cell_r17_c8.png,17,8,502,300,538,317,36,17
cell_r17_c9.png,17,9,538,300,570,317,32,17
cell_r17_c10.png,17,10,570,300,627,318,57,18
cell_r17_c11.png,17,11,627,300,698,318,71,18
cell_r17_c12.png,17,12,698,300,735,317,37,17
cell_r17_c13.png,17,13,735,300,767,318,32,18
cell_r17_c14.png,17,14,767,300,823,318,56,18
cell_r17_c15.png,17,15,823,300,888,318,65,18
cell_r17_c16.png,17,16,887,300,920,318,33,18
cell_r17_c17.png,17,17,920,300,986,318,66,18
cell_r17_c18.png,17,18,986,301,1051,318,65,17
cell_r17_c0.png,17,0,1,299,16,316,15,17
cell_r17_c1.png,17,1,16,299,228,316,212,17
cell_r17_c2.png,17,2,228,299,279,316,51,17
cell_r17_c3.png,17,3,279,300,323,317,44,17
cell_r17_c4.png,17,4,323,300,359,317,36,17
cell_r17_c5.png,17,5,359,299,391,317,32,18
cell_r17_c6.png,17,6,391,299,446,316,55,17
cell_r17_c7.png,17,7,446,300,502,317,56,17
cell_r17_c8.png,17,8,502,300,538,317,36,17
cell_r17_c9.png,17,9,538,300,570,317,32,17
cell_r17_c10.png,17,10,570,300,627,318,57,18
cell_r17_c11.png,17,11,627,300,698,318,71,18
cell_r17_c12.png,17,12,698,300,735,317,37,17
cell_r17_c13.png,17,13,735,300,767,318,32,18
cell_r17_c14.png,17,14,767,300,823,318,56,18
cell_r17_c15.png,17,15,823,300,888,318,65,18
cell_r17_c16.png,17,16,887,300,920,318,33,18
cell_r17_c17.png,17,17,920,300,986,318,66,18
cell_r17_c18.png,17,18,986,301,1051,318,65,17
cell_r17_c0.png,17,0,1,299,16,316,15,17
cell_r17_c1.png,17,1,16,299,228,316,212,17
cell_r17_c2.png,17,2,228,299,279,316,51,17
cell_r17_c3.png,17,3,279,300,323,317,44,17
cell_r17_c4.png,17,4,323,300,359,317,36,17
cell_r17_c5.png,17,5,359,299,391,317,32,18
cell_r17_c6.png,17,6,391,299,446,316,55,17
cell_r17_c7.png,17,7,446,300,502,317,56,17
cell_r17_c8.png,17,8,502,300,538,317,36,17
cell_r17_c9.png,17,9,538,300,570,317,32,17
cell_r17_c10.png,17,10,570,300,627,318,57,18
cell_r17_c11.png,17,11,627,300,698,318,71,18
cell_r17_c12.png,17,12,698,300,735,317,37,17
cell_r17_c13.png,17,13,735,300,767,318,32,18
cell_r17_c14.png,17,14,767,300,823,318,56,18
cell_r17_c15.png,17,15,823,300,888,318,65,18
cell_r17_c16.png,17,16,887,300,920,318,33,18
cell_r17_c17.png,17,17,920,300,986,318,66,18
cell_r17_c18.png,17,18,986,301,1051,318,65,17
cell_r17_c0.png,17,0,1,299,16,316,15,17
cell_r17_c1.png,17,1,16,299,228,316,212,17
cell_r17_c2.png,17,2,228,299,279,316,51,17
cell_r17_c3.png,17,3,279,300,323,317,44,17
cell_r17_c4.png,17,4,323,300,359,317,36,17
cell_r17_c5.png,17,5,359,299,391,317,32,18
cell_r17_c6.png,17,6,391,299,446,316,55,17
cell_r17_c7.png,17,7,446,300,502,317,56,17
cell_r17_c8.png,17,8,502,300,538,317,36,17
cell_r17_c9.png,17,9,538,300,570,317,32,17
cell_r17_c10.png,17,10,570,300,627,318,57,18
cell_r17_c11.png,17,11,627,300,698,318,71,18
cell_r17_c12.png,17,12,698,300,735,317,37,17
cell_r17_c13.png,17,13,735,300,767,318,32,18
cell_r17_c14.png,17,14,767,300,823,318,56,18
cell_r17_c15.png,17,15,823,300,888,318,65,18
cell_r17_c16.png,17,16,887,300,920,318,33,18
cell_r17_c17.png,17,17,920,300,986,318,66,18
cell_r17_c18.png,17,18,986,301,1051,318,65,17
cell_r17_c0.png,17,0,1,299,16,316,15,17
cell_r17_c1.png,17,1,16,299,228,316,212,17
cell_r17_c2.png,17,2,228,299,279,316,51,17
cell_r17_c3.png,17,3,279,300,323,317,44,17
cell_r17_c4.png,17,4,323,300,359,317,36,17
cell_r17_c5.png,17,5,359,299,391,317,32,18
cell_r17_c6.png,17,6,391,299,446,316,55,17
cell_r17_c7.png,17,7,446,300,502,317,56,17
cell_r17_c8.png,17,8,502,300,538,317,36,17
cell_r17_c9.png,17,9,538,300,570,317,32,17
cell_r17_c10.png,17,10,570,300,627,318,57,18
cell_r17_c11.png,17,11,627,300,698,318,71,18
cell_r17_c12.png,17,12,698,300,735,317,37,17
cell_r17_c13.png,17,13,735,300,767,318,32,18
cell_r17_c14.png,17,14,767,300,823,318,56,18
cell_r17_c15.png,17,15,823,300,888,318,65,18
cell_r17_c16.png,17,16,887,300,920,318,33,18
cell_r17_c17.png,17,17,920,300,986,318,66,18
cell_r17_c18.png,17,18,986,301,1051,318,65,17
cell_r17_c0.png,17,0,1,299,16,316,15,17
cell_r17_c1.png,17,1,16,299,228,316,212,17
cell_r17_c2.png,17,2,228,299,279,316,51,17
cell_r17_c3.png,17,3,279,300,323,317,44,17
cell_r17_c4.png,17,4,323,300,359,317,36,17
cell_r17_c5.png,17,5,359,299,391,317,32,18
cell_r17_c6.png,17,6,391,299,446,316,55,17
cell_r17_c7.png,17,7,446,300,502,317,56,17
cell_r17_c8.png,17,8,502,300,538,317,36,17
cell_r17_c9.png,17,9,538,300,570,317,32,17
cell_r17_c10.png,17,10,570,300,627,318,57,18
cell_r17_c11.png,17,11,627,300,698,318,71,18
cell_r17_c12.png,17,12,698,300,735,317,37,17
cell_r17_c13.png,17,13,735,300,767,318,32,18
cell_r17_c14.png,17,14,767,300,823,318,56,18
cell_r17_c15.png,17,15,823,300,888,318,65,18
cell_r17_c16.png,17,16,887,300,920,318,33,18
cell_r17_c17.png,17,17,920,300,986,318,66,18
cell_r17_c18.png,17,18,986,301,1051,318,65,17
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r18_c0.png,18,0,1,315,16,334,15,19
cell_r18_c1.png,18,1,16,316,228,334,212,18
cell_r18_c2.png,18,2,228,316,279,334,51,18
cell_r18_c3.png,18,3,279,316,323,335,44,19
cell_r18_c4.png,18,4,323,317,359,335,36,18
cell_r18_c5.png,18,5,359,316,391,336,32,20
cell_r18_c6.png,18,6,391,316,446,336,55,20
cell_r18_c7.png,18,7,446,316,502,335,56,19
cell_r18_c8.png,18,8,502,317,538,336,36,19
cell_r18_c9.png,18,9,538,317,570,336,32,19
cell_r18_c10.png,18,10,570,317,627,336,57,19
cell_r18_c11.png,18,11,627,317,698,336,71,19
cell_r18_c12.png,18,12,698,317,735,336,37,19
cell_r18_c13.png,18,13,735,317,767,336,32,19
cell_r18_c14.png,18,14,767,318,823,336,56,18
cell_r18_c15.png,18,15,823,318,888,337,65,19
cell_r18_c16.png,18,16,888,318,920,337,32,19
cell_r18_c17.png,18,17,920,318,986,338,66,20
cell_r18_c18.png,18,18,986,318,1051,338,65,20
cell_r19_c0.png,19,0,1,334,16,346,15,12
cell_r19_c1.png,19,1,16,334,228,347,212,13
cell_r19_c2.png,19,2,228,334,279,347,51,13
cell_r19_c3.png,19,3,279,334,323,348,44,14
cell_r19_c4.png,19,4,323,335,359,348,36,13
cell_r19_c5.png,19,5,359,335,391,348,32,13
cell_r19_c6.png,19,6,391,335,446,348,55,13
cell_r19_c7.png,19,7,446,335,502,348,56,13
cell_r19_c8.png,19,8,502,335,538,348,36,13
cell_r19_c9.png,19,9,538,336,570,348,32,12
cell_r19_c10.png,19,10,570,336,627,349,57,13
cell_r19_c11.png,19,11,627,336,698,349,71,13
cell_r19_c12.png,19,12,698,336,735,349,37,13
cell_r19_c13.png,19,13,735,336,767,349,32,13
cell_r19_c14.png,19,14,767,336,823,349,56,13
cell_r19_c15.png,19,15,823,336,888,350,65,14
cell_r19_c16.png,19,16,888,337,920,350,32,13
cell_r19_c17.png,19,17,920,337,987,350,67,13
cell_r19_c18.png,19,18,986,338,1051,350,65,12
cell_r19_c0.png,19,0,1,334,16,346,15,12
